batch_id,plant_id,operator_shift,day_of_week,cement_brand,cement_kg_m3,slag_kg_m3,fly_ash_kg_m3,silica_fume_kg_m3,water_kg_m3,superplasticizer_kg_m3,fine_aggregate_kg_m3,coarse_aggregate_kg_m3,air_content_pct,slump_mm,mix_time_s,temperature_C,humidity_pct,curing_method,aggregate_type,nearby_traffic_count,sensor_noise_index,age_days,compressive_strength_mpa
696968,PLANT_01,day,1,B,338.3,52.3,60.8,7.2,210.7,0.0,761.0,1095.6,4.32,72.0,178.0,13.9,64.0,air_cured,granite,2978,-0.083,7,70.86
570902,PLANT_01,day,1,A,300.6,0.0,142.6,21.96,147.8,3.85,800.0,900.8,2.73,149.0,162.0,13.0,46.0,steam_cured,limestone,4120,-0.805,90,110.0
993314,PLANT_04,swing,3,A,326.9,39.0,21.1,7.15,170.9,5.76,628.3,1009.4,2.57,95.0,119.0,16.6,72.0,water_cured,granite,2004,-1.595,7,71.41
275871,PLANT_02,day,3,B,238.9,105.0,35.7,0.0,121.5,4.03,812.4,970.7,2.26,40.0,163.0,20.4,97.0,water_cured,basalt,3887,1.155,28,107.1
942180,PLANT_03,day,0,A,329.0,7.9,67.4,3.74,170.5,5.62,611.4,894.8,2.94,222.0,98.0,17.3,52.0,air_cured,limestone,3628,-0.34,365,110.0
652403,PLANT_01,swing,5,B,254.2,100.7,21.3,0.0,154.6,5.82,812.3,1165.5,1.0,136.0,81.0,16.9,64.0,air_cured,limestone,2446,-0.274,1,56.02
820876,PLANT_02,day,0,C,302.3,60.1,71.1,5.15,169.6,6.77,556.5,1250.0,1.42,224.0,137.0,38.0,68.0,water_cured,gravel,3930,0.028,28,106.23
701540,PLANT_01,swing,0,A,394.8,39.5,0.0,10.47,240.0,4.37,892.5,774.2,1.42,101.0,109.0,25.1,82.0,water_cured,granite,3546,1.263,28,105.7
368895,PLANT_02,swing,5,A,347.8,99.8,31.7,0.0,217.9,4.55,662.6,1181.6,1.9,170.0,139.0,8.4,78.0,water_cured,granite,1701,0.898,56,107.98
799421,PLANT_01,day,6,A,226.2,87.5,30.4,0.0,139.0,3.93,785.9,897.3,1.0,154.0,129.0,21.8,67.0,sealed,gravel,3756,0.322,28,96.62
795350,PLANT_03,day,0,A,389.6,73.1,28.7,7.22,188.9,3.48,794.6,943.3,1.19,113.0,107.0,22.0,,sealed,granite,2359,-1.81,28,110.0
782951,PLANT_01,swing,3,C,329.5,105.9,0.0,0.99,195.0,0.86,580.4,1019.6,1.0,96.0,232.0,38.0,,water_cured,basalt,4024,1.704,7,86.24
432485,PLANT_03,swing,0,B,292.0,61.2,75.8,0.0,166.6,6.34,811.9,1196.7,1.18,57.0,83.0,22.4,73.0,water_cured,limestone,2924,-0.006,56,110.0
767437,PLANT_01,swing,3,A,382.3,0.0,12.3,0.0,179.5,3.23,659.4,1019.4,1.0,87.0,127.0,34.7,52.0,water_cured,granite,3517,-1.992,56,110.0
261639,PLANT_04,night,3,B,318.3,29.2,44.0,8.2,181.9,3.12,686.3,1037.7,1.16,33.0,116.0,17.2,40.0,air_cured,limestone,3848,0.891,7,79.66
970739,PLANT_03,swing,5,A,248.4,0.0,33.3,1.74,141.3,2.92,646.3,1099.5,3.63,136.0,134.0,14.6,,steam_cured,granite,1457,-0.999,28,88.21
757805,PLANT_03,day,3,B,459.3,86.2,57.5,12.44,149.2,1.32,897.5,1121.6,1.94,147.0,122.0,11.9,56.0,air_cured,granite,1821,-0.738,90,110.0
587610,PLANT_03,day,6,C,328.8,99.3,99.4,12.62,179.3,3.83,591.3,1051.6,1.7,,175.0,26.2,58.0,,limestone,662,-0.832,1,67.26
850226,PLANT_02,day,2,B,324.3,101.8,43.8,2.83,177.5,5.03,767.3,1122.4,4.78,51.0,134.0,13.6,75.0,water_cured,basalt,2824,-2.536,14,97.96
627855,PLANT_04,day,5,A,301.6,76.9,72.9,0.83,157.3,2.59,651.4,896.3,2.61,81.0,96.0,15.5,67.0,air_cured,limestone,3456,-0.381,28,98.54
773046,PLANT_01,day,2,A,412.6,103.2,41.5,6.02,155.1,6.08,840.0,737.2,2.77,151.0,84.0,23.6,61.0,water_cured,basalt,3835,0.971,14,110.0
966004,PLANT_01,swing,4,B,293.3,0.0,12.2,3.84,172.8,3.26,950.0,1235.5,2.27,51.0,92.0,17.7,44.0,sealed,limestone,2255,-0.048,14,79.65
435882,PLANT_03,day,1,B,221.9,44.1,28.6,0.0,197.2,0.93,650.7,834.7,3.69,40.0,90.0,21.1,58.0,steam_cured,gravel,2332,-0.545,28,81.42
195878,PLANT_02,day,6,C,282.5,0.0,22.2,20.31,173.1,6.75,735.4,905.3,4.09,190.0,152.0,11.2,36.0,sealed,limestone,3655,-0.663,7,76.52
732444,PLANT_01,day,3,A,422.9,30.3,60.6,10.71,215.6,4.4,677.6,933.6,2.54,22.0,117.0,5.0,51.0,air_cured,limestone,978,-0.406,28,94.88
686934,PLANT_02,day,4,A,388.2,138.9,39.8,1.29,157.6,5.73,834.2,909.5,3.66,139.0,138.0,29.0,50.0,water_cured,limestone,4622,-1.233,56,110.0
232286,PLANT_02,day,1,B,312.1,110.1,0.0,0.0,179.8,5.77,692.6,878.3,,184.0,74.0,28.1,65.0,water_cured,granite,1113,0.424,28,101.58
751817,PLANT_02,day,1,B,426.1,86.4,25.0,3.56,166.1,2.11,819.6,1044.9,2.61,33.0,107.0,18.3,66.0,water_cured,granite,3711,0.815,3,91.76
693341,PLANT_01,night,6,B,382.4,40.0,0.0,0.3,189.7,2.96,676.2,1046.4,1.58,63.0,142.0,20.7,60.0,sealed,limestone,35,0.876,56,110.0
969495,PLANT_01,day,5,B,311.3,0.0,26.7,4.52,155.5,6.07,950.0,1066.8,1.13,84.0,173.0,13.4,44.0,steam_cured,basalt,1498,0.684,7,79.06
230589,PLANT_02,swing,1,A,318.4,60.3,35.1,0.0,223.2,7.67,478.9,1058.0,1.0,50.0,71.0,18.2,34.0,steam_cured,limestone,3646,0.466,56,100.25
405196,PLANT_02,swing,2,A,353.1,111.1,116.4,1.22,132.7,4.13,761.5,921.7,5.68,164.0,208.0,37.0,89.0,sealed,gravel,4949,-0.317,28,110.0
148510,PLANT_03,day,5,A,271.8,72.5,95.7,1.71,217.9,2.75,718.8,921.4,3.69,67.0,199.0,32.5,50.0,steam_cured,granite,947,0.556,56,105.14
501126,PLANT_04,swing,2,C,330.3,0.0,0.0,3.46,177.2,7.36,714.9,1136.7,1.46,89.0,171.0,22.0,60.0,sealed,granite,702,0.293,7,81.19
121241,PLANT_01,swing,6,B,351.6,55.8,44.1,3.11,188.8,2.75,751.4,907.0,1.0,76.0,187.0,6.7,56.0,water_cured,basalt,1713,-1.576,7,87.36
680419,PLANT_01,swing,2,B,211.9,0.0,44.9,5.42,208.4,4.66,726.4,904.2,2.95,179.0,105.0,23.7,80.0,steam_cured,gravel,793,-0.553,28,73.32
973084,PLANT_02,day,2,A,316.7,94.2,24.6,17.17,196.4,3.14,744.1,1110.1,1.63,94.0,91.0,18.2,70.0,sealed,basalt,1475,0.419,1,65.5
408593,PLANT_01,day,4,A,308.8,11.9,27.5,0.88,156.7,4.54,764.9,977.4,3.82,110.0,124.0,17.1,52.0,sealed,limestone,935,0.289,7,77.54
116403,PLANT_01,day,1,B,402.0,0.0,19.1,0.0,190.0,2.11,912.4,909.3,1.0,10.0,133.0,20.0,74.0,air_cured,basalt,398,-0.639,56,110.0
242998,PLANT_01,swing,3,C,200.9,95.0,119.3,0.0,221.7,3.25,450.0,910.6,1.41,37.0,96.0,33.5,41.0,water_cured,limestone,1544,-0.288,56,98.64
469845,PLANT_01,day,4,A,303.3,80.8,16.3,0.91,152.8,2.75,923.2,1137.3,1.76,74.0,147.0,21.0,63.0,water_cured,basalt,4476,-0.351,3,81.1
151725,PLANT_03,day,1,A,296.3,62.8,50.3,0.0,228.0,5.32,950.0,1062.0,3.25,77.0,197.0,27.0,20.0,sealed,granite,168,0.031,90,104.61
786402,PLANT_03,day,4,A,397.2,170.5,0.0,12.68,184.6,4.33,527.4,1013.1,1.21,215.0,164.0,23.0,71.0,water_cured,limestone,1283,0.982,56,110.0
307110,PLANT_03,swing,2,A,327.0,84.9,72.1,4.23,164.2,5.76,725.3,816.7,2.98,84.0,122.0,22.8,57.0,water_cured,basalt,407,1.674,90,110.0
593181,PLANT_01,night,1,B,455.7,14.5,88.3,12.52,152.7,2.35,870.8,1013.7,1.0,171.0,51.0,24.7,61.0,air_cured,gravel,496,0.41,28,110.0
997643,PLANT_01,night,0,B,376.4,78.6,0.0,16.73,169.4,3.58,821.0,950.2,1.95,147.0,70.0,17.1,87.0,air_cured,limestone,1996,-2.174,28,104.45
183742,PLANT_04,day,5,A,301.3,34.3,12.0,0.0,126.1,5.25,904.4,852.3,5.18,75.0,116.0,10.5,51.0,water_cured,limestone,3467,-1.002,28,108.08
535924,PLANT_01,swing,1,,346.8,119.7,55.3,2.22,164.6,5.72,760.9,895.8,6.67,220.0,150.0,31.2,,water_cured,limestone,1319,-0.075,28,106.7
196119,PLANT_03,day,6,C,305.2,65.5,35.9,15.65,168.4,1.11,496.4,1077.5,4.26,,73.0,9.4,38.0,steam_cured,gravel,1429,1.28,90,110.0
445851,PLANT_01,day,4,B,390.2,70.9,56.0,6.51,148.1,4.64,863.5,1153.9,1.0,193.0,124.0,22.1,66.0,steam_cured,limestone,305,1.442,7,106.26
234681,PLANT_03,day,0,B,236.7,0.0,22.1,9.17,193.7,2.37,789.9,832.0,1.81,84.0,154.0,32.7,64.0,water_cured,basalt,750,1.25,14,72.26
961406,PLANT_01,day,2,A,272.3,53.4,118.8,13.26,169.5,5.82,881.3,849.6,2.0,138.0,117.0,22.4,78.0,steam_cured,limestone,1041,-0.55,3,69.02
283742,PLANT_02,night,6,B,361.9,46.9,4.9,12.17,159.1,7.72,551.3,1077.2,3.9,173.0,97.0,24.2,64.0,water_cured,basalt,2934,-0.248,180,110.0
717157,PLANT_01,night,4,A,415.8,0.0,156.1,8.28,166.9,0.0,586.2,922.7,2.23,100.0,71.0,24.2,71.0,water_cured,gravel,1522,0.983,28,110.0
868218,PLANT_02,night,2,A,180.0,37.8,90.9,16.17,183.9,2.69,721.8,1057.4,1.0,70.0,157.0,28.2,74.0,water_cured,limestone,3510,-2.317,28,84.3
596702,PLANT_04,night,4,A,426.2,74.0,72.4,4.45,176.8,4.53,866.6,920.8,4.3,45.0,95.0,29.5,72.0,air_cured,basalt,2102,-0.65,56,110.0
605741,PLANT_01,day,4,A,320.2,49.8,0.0,9.16,157.5,3.99,897.3,1060.8,6.13,178.0,214.0,10.0,63.0,water_cured,basalt,790,1.544,365,110.0
728204,PLANT_01,day,4,C,198.1,0.0,75.9,3.59,178.1,5.88,640.2,787.7,3.5,164.0,128.0,29.2,75.0,water_cured,limestone,646,0.387,7,78.15
382740,PLANT_01,day,5,B,180.0,35.0,62.2,13.16,173.7,4.16,675.3,1056.9,1.17,109.0,137.0,19.6,77.0,water_cured,gravel,640,-0.096,56,99.56
571226,PLANT_01,day,1,A,222.9,24.3,0.0,0.0,146.5,2.94,950.0,686.1,7.09,65.0,161.0,14.7,83.0,water_cured,basalt,4378,0.239,90,99.72
445255,PLANT_03,night,5,B,328.6,60.6,0.0,0.0,167.8,1.96,659.2,1109.5,3.72,70.0,106.0,12.5,98.0,water_cured,limestone,2851,2.053,3,64.81
908509,PLANT_01,night,6,B,325.4,54.7,51.1,10.24,189.5,1.62,794.3,975.2,3.31,155.0,141.0,21.8,47.0,water_cured,limestone,3561,0.397,56,107.26
659310,PLANT_04,swing,5,A,374.3,27.4,29.0,0.0,189.3,2.51,670.3,1041.8,5.95,103.0,96.0,16.1,74.0,water_cured,gravel,213,0.959,28,96.98
506852,PLANT_01,night,0,A,291.5,25.2,11.8,0.0,169.3,2.87,772.2,1013.2,3.79,,91.0,20.5,65.0,steam_cured,limestone,1488,1.088,28,90.5
878953,PLANT_01,night,2,B,252.4,53.7,83.6,15.12,191.9,4.77,624.7,741.2,1.87,,87.0,20.0,69.0,sealed,gravel,576,2.731,28,95.74
577268,PLANT_03,swing,6,A,301.1,103.0,0.0,12.73,150.5,3.69,627.8,1171.4,5.46,46.0,101.0,22.1,79.0,air_cured,limestone,4830,-0.011,14,88.23
508634,PLANT_03,night,1,A,332.4,65.3,14.5,2.26,151.3,2.7,679.2,1026.8,1.0,52.0,247.0,25.6,69.0,air_cured,gravel,909,0.456,7,78.27
336237,PLANT_02,night,0,B,346.2,128.3,5.9,0.0,168.7,1.98,660.0,1085.9,1.12,86.0,87.0,28.3,46.0,steam_cured,limestone,1906,0.731,7,102.18
744115,PLANT_01,day,3,C,274.8,112.3,58.0,9.27,212.4,2.59,686.5,868.1,1.35,155.0,149.0,28.1,56.0,water_cured,gravel,657,-0.952,7,80.82
340249,PLANT_03,day,5,B,393.1,132.3,0.0,10.3,179.1,2.87,777.8,1013.7,2.28,112.0,111.0,30.6,75.0,water_cured,gravel,928,1.795,28,110.0
867043,PLANT_03,day,5,B,286.5,125.3,12.6,9.13,168.1,2.5,927.9,796.6,2.54,117.0,81.0,18.2,51.0,air_cured,limestone,2137,-0.27,28,91.55
637484,PLANT_04,night,5,C,269.1,136.0,0.0,8.77,213.6,5.35,655.0,1000.9,1.77,101.0,158.0,14.9,45.0,steam_cured,gravel,4236,-0.898,7,85.63
418618,PLANT_04,day,3,B,292.0,0.0,20.9,3.55,167.8,6.74,611.3,848.5,1.84,95.0,101.0,19.4,60.0,sealed,basalt,3074,0.265,28,93.89
160571,PLANT_03,day,0,B,405.2,85.6,67.5,1.72,230.9,1.65,721.0,1250.0,2.63,176.0,103.0,16.6,39.0,sealed,basalt,1163,-1.309,28,108.27
522138,PLANT_01,swing,5,A,320.7,117.0,68.3,0.0,162.2,6.24,626.4,1064.7,1.0,40.0,175.0,10.8,51.0,water_cured,limestone,2203,-0.354,28,105.61
789057,PLANT_04,day,3,A,281.4,126.9,2.3,0.0,149.7,5.39,540.1,1166.3,3.11,193.0,109.0,18.2,98.0,air_cured,gravel,4702,0.397,90,110.0
752622,PLANT_01,night,6,C,394.8,7.6,59.0,7.57,170.8,4.36,837.1,945.1,1.0,88.0,130.0,24.8,55.0,air_cured,gravel,4288,-1.681,28,104.4
560941,PLANT_03,day,6,B,480.0,86.2,26.7,7.7,168.8,7.05,728.9,1035.9,2.06,165.0,119.0,28.5,72.0,sealed,limestone,273,0.208,56,110.0
837383,PLANT_01,night,5,C,344.7,54.1,96.2,11.32,154.8,,739.6,1106.7,1.34,81.0,116.0,19.3,50.0,air_cured,gravel,2771,-1.185,3,79.15
584603,PLANT_02,day,1,B,416.4,151.6,29.2,0.0,240.0,4.8,508.0,829.8,6.9,217.0,76.0,27.6,76.0,steam_cured,limestone,2189,0.14,56,110.0
417957,PLANT_01,day,2,A,402.5,0.0,0.0,0.0,183.0,4.25,655.7,885.8,,52.0,162.0,20.0,60.0,air_cured,limestone,4003,0.194,365,110.0
115093,PLANT_04,day,3,A,287.6,7.7,75.3,1.96,186.6,4.1,564.3,1116.2,2.29,192.0,130.0,5.0,79.0,sealed,granite,3289,-0.033,56,102.41
818541,PLANT_01,day,3,B,331.9,0.0,14.3,0.0,163.5,4.92,717.7,949.5,1.73,129.0,160.0,10.5,59.0,water_cured,gravel,3237,-0.043,28,102.78
144721,PLANT_03,day,5,B,240.2,58.0,22.7,6.49,160.6,4.09,734.8,875.3,1.0,111.0,125.0,22.9,57.0,water_cured,basalt,2124,1.217,28,88.97
805004,PLANT_01,swing,4,A,315.7,174.5,50.1,0.0,200.6,4.93,734.7,891.7,1.0,44.0,174.0,7.3,62.0,water_cured,gravel,598,-1.969,28,105.89
626959,PLANT_04,swing,3,B,286.2,47.6,0.0,14.44,133.1,2.66,646.6,808.9,1.0,79.0,127.0,10.7,65.0,sealed,granite,1635,-0.138,28,96.18
251265,PLANT_04,day,0,A,301.8,55.6,38.4,0.0,146.4,2.72,626.2,705.7,2.04,,194.0,9.3,69.0,sealed,basalt,4990,0.561,56,110.0
529587,PLANT_04,day,2,B,277.5,80.3,59.1,17.74,168.8,2.65,698.7,742.5,1.62,,87.0,18.5,52.0,water_cured,basalt,700,1.792,365,110.0
677474,PLANT_03,swing,6,B,309.9,43.6,51.4,9.19,208.8,3.27,759.3,986.4,1.0,10.0,91.0,21.7,49.0,water_cured,limestone,1966,-0.575,28,97.16
417169,PLANT_02,night,4,B,367.3,70.1,8.0,0.0,165.6,6.03,656.3,1074.0,6.3,128.0,224.0,8.0,40.0,water_cured,limestone,3074,0.009,3,82.27
972438,PLANT_03,day,2,A,321.6,71.6,79.6,21.76,185.4,3.08,616.9,1250.0,3.31,66.0,160.0,25.3,54.0,sealed,limestone,2377,1.435,28,103.43
146946,PLANT_01,swing,5,B,199.5,3.5,0.0,7.12,175.7,5.3,621.6,974.2,2.33,158.0,231.0,20.1,35.0,water_cured,granite,17,-0.19,7,58.06
371254,PLANT_01,swing,0,C,277.8,44.8,6.9,6.33,207.4,4.53,647.6,800.8,1.0,120.0,149.0,10.7,42.0,steam_cured,granite,4663,1.079,14,79.94
525924,PLANT_02,day,4,A,223.6,90.8,28.9,4.48,135.4,3.12,670.2,976.0,2.77,39.0,109.0,20.3,61.0,air_cured,limestone,3028,0.861,14,83.41
527200,PLANT_02,day,3,B,347.1,101.1,48.3,8.73,193.4,6.62,599.2,1078.4,2.23,78.0,231.0,14.7,76.0,water_cured,limestone,2152,1.36,56,107.19
936424,PLANT_04,night,4,A,365.2,121.4,20.4,9.2,170.0,5.47,671.0,1124.2,3.79,82.0,63.0,14.6,59.0,air_cured,basalt,3732,-0.599,7,98.19
369998,PLANT_03,day,2,A,348.0,68.4,90.3,0.0,198.1,4.0,856.0,1110.6,1.14,,159.0,11.1,98.0,water_cured,limestone,1115,-0.534,7,102.73
136155,PLANT_04,day,0,C,274.9,69.6,48.3,3.29,154.5,3.84,687.6,1060.2,1.41,65.0,50.0,19.9,70.0,water_cured,basalt,4447,-1.748,3,76.88
738239,PLANT_01,swing,4,A,347.3,91.3,38.4,5.93,175.6,4.19,583.7,993.3,2.49,173.0,203.0,18.2,69.0,steam_cured,granite,1639,-0.562,90,110.0
913244,PLANT_03,day,6,A,297.1,17.3,46.7,9.66,172.4,0.94,471.6,1083.2,1.37,103.0,84.0,18.2,45.0,air_cured,limestone,55,0.291,28,89.92
135612,PLANT_02,swing,5,A,250.3,15.0,68.0,9.8,149.9,2.35,922.0,814.1,2.74,165.0,108.0,19.1,75.0,air_cured,basalt,627,1.19,1,56.29
761605,PLANT_01,night,1,B,381.9,43.1,45.8,6.32,143.0,4.93,845.3,698.9,1.0,154.0,86.0,21.6,75.0,water_cured,gravel,3580,0.258,1,84.16
910750,PLANT_01,swing,6,B,387.3,0.0,0.0,0.6,160.5,0.83,751.3,1250.0,1.92,57.0,148.0,18.6,48.0,water_cured,granite,995,0.506,28,108.0
639266,PLANT_04,swing,6,A,396.4,72.4,84.0,0.19,178.2,2.5,847.9,973.4,1.16,207.0,112.0,6.1,,air_cured,granite,3913,-0.998,14,98.53
602864,PLANT_01,day,6,C,287.4,107.7,40.4,0.0,156.1,3.21,778.0,1054.7,3.66,72.0,195.0,19.6,93.0,water_cured,limestone,3104,-2.025,28,105.46
651442,PLANT_01,day,4,A,412.6,10.9,65.8,9.74,166.7,9.81,711.7,650.0,7.33,65.0,95.0,13.2,70.0,water_cured,gravel,2497,1.276,28,110.0
449959,PLANT_02,swing,5,C,295.4,73.9,16.7,0.07,127.9,5.35,583.6,1196.3,6.16,,79.0,27.8,80.0,air_cured,gravel,4660,0.679,90,107.56
950117,PLANT_01,swing,3,A,375.7,15.4,0.0,3.47,165.7,,929.9,1141.8,1.0,106.0,102.0,23.0,59.0,water_cured,gravel,9,0.892,14,97.4
326840,PLANT_03,day,6,A,294.2,0.0,0.0,6.9,200.6,2.39,671.9,760.8,2.91,132.0,213.0,26.9,33.0,water_cured,basalt,3227,-1.557,28,90.41
636551,PLANT_02,day,3,A,314.3,163.1,0.0,5.03,192.6,4.72,677.9,935.6,1.14,92.0,173.0,16.2,74.0,air_cured,basalt,998,-0.707,3,71.72
656710,PLANT_03,day,1,B,180.0,0.0,58.3,4.96,172.8,0.48,724.1,1017.3,1.0,87.0,180.0,26.2,62.0,sealed,gravel,4275,-0.93,180,99.44
167625,PLANT_02,day,0,A,308.9,0.0,93.4,0.0,181.1,3.34,726.0,803.1,2.85,154.0,99.0,12.1,69.0,water_cured,gravel,4972,-0.372,365,110.0
412655,PLANT_03,night,6,B,336.4,61.8,48.6,7.15,154.3,5.01,783.2,1048.4,1.0,33.0,76.0,19.8,66.0,sealed,gravel,1715,0.656,56,110.0
919404,PLANT_03,day,5,A,301.3,64.8,0.0,2.5,215.6,1.16,770.6,1126.4,4.47,89.0,197.0,13.6,51.0,water_cured,limestone,392,0.891,28,95.73
897698,PLANT_03,night,6,A,452.9,86.7,0.0,4.31,226.7,4.79,656.5,1025.4,2.9,87.0,74.0,24.2,66.0,air_cured,basalt,2957,0.604,7,90.87
834357,PLANT_04,day,6,A,248.6,160.1,96.2,14.26,179.1,4.95,722.8,760.7,3.86,156.0,120.0,32.0,54.0,sealed,granite,1553,-0.668,56,110.0
740629,PLANT_02,day,4,C,290.5,7.3,0.0,9.04,239.8,2.79,779.7,834.9,2.49,153.0,95.0,22.4,46.0,air_cured,gravel,77,-0.072,56,85.81
683007,PLANT_01,swing,5,B,266.7,18.2,129.6,0.43,158.0,2.33,647.2,962.7,1.0,56.0,123.0,9.5,79.0,air_cured,limestone,1578,0.436,7,86.11
394897,PLANT_03,swing,6,A,290.5,138.5,119.4,3.81,143.7,2.57,879.1,945.1,1.57,62.0,66.0,15.3,50.0,water_cured,granite,1611,-1.275,28,110.0
371703,PLANT_01,swing,3,A,402.2,101.7,131.1,17.8,157.3,3.31,717.8,947.9,5.01,151.0,162.0,38.0,62.0,water_cured,gravel,1282,-0.434,28,110.0
988433,PLANT_02,day,5,C,433.5,94.0,52.1,2.54,169.5,3.37,895.8,942.9,1.87,58.0,194.0,25.7,49.0,air_cured,basalt,18,-0.109,56,110.0
401994,PLANT_01,day,6,B,280.9,17.6,19.6,5.32,232.8,5.02,566.9,727.4,1.77,64.0,173.0,14.6,91.0,water_cured,limestone,4443,0.26,28,101.03
930022,PLANT_02,day,2,B,279.4,111.9,51.0,10.31,168.0,2.93,792.0,1092.8,5.39,172.0,81.0,26.4,74.0,water_cured,gravel,3575,0.384,28,102.31
133102,PLANT_01,swing,3,C,249.0,94.2,75.9,6.72,153.5,7.2,622.1,1067.8,2.43,54.0,140.0,20.9,47.0,water_cured,limestone,3286,-1.616,28,98.72
337543,PLANT_01,day,2,C,421.4,60.4,5.7,2.02,152.5,7.19,650.2,1053.1,4.66,56.0,113.0,38.0,65.0,air_cured,gravel,4218,-1.293,14,102.38
274005,PLANT_03,day,4,A,408.5,17.8,0.0,0.0,203.5,4.47,819.5,1040.2,1.89,172.0,120.0,20.5,65.0,sealed,limestone,2791,-1.235,28,106.08
248421,PLANT_04,swing,6,C,322.6,55.9,22.2,4.92,199.9,3.31,694.9,940.2,,37.0,214.0,18.2,67.0,steam_cured,granite,2877,0.724,3,77.65
449736,PLANT_01,day,3,C,232.3,140.7,0.2,10.26,162.9,2.93,950.0,895.0,1.0,68.0,103.0,19.5,54.0,water_cured,limestone,2279,-0.931,56,101.26
574462,PLANT_04,swing,6,C,238.5,0.0,90.8,15.57,128.1,4.63,777.0,837.5,1.86,213.0,152.0,17.3,53.0,water_cured,gravel,1017,-0.64,28,94.12
415818,PLANT_03,day,1,B,341.9,6.0,7.3,0.0,146.8,4.98,643.5,1196.0,2.23,86.0,65.0,15.0,92.0,water_cured,basalt,662,-1.73,28,106.39
642499,PLANT_02,swing,3,A,368.5,15.5,39.3,19.1,218.0,3.6,777.2,977.1,4.36,151.0,123.0,12.1,49.0,water_cured,limestone,666,0.689,14,91.3
996278,PLANT_03,night,1,B,185.4,27.4,79.2,2.69,192.2,3.21,693.9,747.5,1.0,66.0,166.0,16.6,46.0,sealed,gravel,3008,-0.066,7,73.93
454583,PLANT_04,day,1,B,307.5,49.1,92.6,12.4,176.6,4.71,811.5,975.9,3.09,157.0,114.0,25.4,32.0,water_cured,gravel,142,1.878,28,102.63
760755,PLANT_02,day,4,A,443.3,102.7,44.4,0.0,221.7,4.14,687.4,688.2,2.09,186.0,149.0,18.2,,air_cured,gravel,3082,-2.878,7,86.41
575258,PLANT_01,day,0,B,314.8,75.4,52.3,0.0,224.0,2.86,764.7,1014.7,1.81,62.0,90.0,16.0,42.0,sealed,limestone,3346,-1.351,3,70.25
959769,PLANT_01,day,6,B,434.3,53.3,0.0,0.0,174.1,4.23,741.8,1000.0,7.1,102.0,102.0,10.7,98.0,sealed,basalt,4621,0.383,56,110.0
389968,PLANT_04,day,0,A,375.4,65.2,81.0,2.35,174.6,2.79,728.6,904.1,2.91,83.0,114.0,24.9,40.0,water_cured,gravel,1584,1.779,28,110.0
219220,PLANT_04,swing,5,A,254.1,84.3,91.9,9.19,160.4,2.5,834.6,848.5,5.53,148.0,99.0,31.3,51.0,water_cured,gravel,3978,-1.281,28,97.02
572373,PLANT_03,swing,0,B,309.5,0.0,0.0,5.25,167.9,3.99,521.6,1058.7,1.11,240.0,164.0,14.1,98.0,water_cured,gravel,4863,-2.048,28,89.17
304266,PLANT_04,night,1,A,321.0,108.9,114.3,3.0,137.8,2.85,730.7,968.4,1.51,193.0,176.0,15.5,84.0,sealed,gravel,3879,-0.104,56,110.0
828536,PLANT_04,night,4,B,263.3,4.5,3.5,13.94,137.7,2.53,642.9,708.2,4.38,123.0,151.0,13.6,32.0,sealed,gravel,3625,-0.731,14,79.0
248371,PLANT_03,day,4,A,262.1,25.6,61.8,5.02,131.9,6.09,571.6,1148.5,1.0,87.0,50.0,25.7,65.0,water_cured,limestone,4958,0.252,56,110.0
154318,PLANT_01,night,2,B,435.5,68.7,38.5,7.24,202.1,3.22,627.8,848.4,1.02,22.0,107.0,27.3,69.0,air_cured,gravel,3574,1.703,90,110.0
767790,PLANT_01,day,1,C,261.6,45.9,32.3,29.89,136.0,7.69,651.8,795.5,1.0,178.0,161.0,21.1,47.0,water_cured,basalt,1458,-0.541,28,104.33
548894,PLANT_01,swing,6,C,405.5,76.8,25.7,4.94,223.7,5.25,694.1,1170.2,1.34,135.0,113.0,11.7,,steam_cured,limestone,857,-0.264,28,106.26
284515,PLANT_02,day,3,B,299.4,57.8,0.0,0.0,156.7,2.36,757.1,1128.3,2.51,117.0,111.0,22.7,39.0,water_cured,granite,351,-0.318,56,107.72
196773,PLANT_03,swing,2,C,328.2,34.1,58.6,8.85,218.4,6.32,779.7,921.1,3.07,98.0,166.0,21.6,34.0,water_cured,limestone,1720,0.547,28,100.0
650834,PLANT_04,day,4,A,369.3,134.1,22.1,10.87,165.9,2.57,675.0,804.7,2.34,19.0,169.0,22.3,82.0,air_cured,basalt,4990,-0.129,28,110.0
602543,PLANT_04,day,1,C,288.1,88.9,0.0,7.41,135.8,7.95,894.3,852.6,1.61,198.0,148.0,12.7,75.0,steam_cured,limestone,3370,-0.956,28,99.75
551500,PLANT_01,day,3,A,369.8,66.6,0.0,6.26,207.1,4.45,679.2,918.8,2.15,240.0,71.0,12.2,98.0,water_cured,limestone,776,1.058,14,92.16
330679,PLANT_03,swing,4,C,186.7,88.1,0.0,16.86,210.0,5.09,505.9,1150.3,5.57,144.0,81.0,8.6,63.0,water_cured,basalt,1879,-1.359,7,83.16
596370,PLANT_02,day,3,B,360.8,11.2,11.4,15.86,152.3,4.06,682.1,1161.3,2.11,223.0,138.0,28.1,93.0,air_cured,basalt,4070,-0.479,28,104.04
